audit_id,child_id,agent,timestamp,confidence_score,status,execution_time_ms,escalated
AUD-CH-228-Goa-9480,CH-228,Goal Generation Agent,2026-03-02T09:25:39,0.78,completed,2842,False
AUD-CH-228-Mil-8096,CH-228,Milestone Planning Agent,2026-03-02T09:25:49,0.91,completed,1074,False
AUD-CH-228-Car-4500,CH-228,Caregiver Guidance Agent,2026-03-02T09:25:52,0.9,completed,3714,False
AUD-CH-228-Eth-1517,CH-228,Ethics and Consent Agent,2026-03-02T09:26:19,0.97,passed,1281,False
AUD-CH-228-Bia-9154,CH-228,Bias Monitoring Agent,2026-03-02T09:26:24,0.98,passed,438,False
AUD-CH-228-Dat-1353,CH-228,Data Quality Agent,2026-03-02T09:26:26,0.95,passed,778,False
AUD-CH-228-Con-6250,CH-228,Confidence and Abstention Agent,2026-03-02T09:26:34,0.96,passed,2180,False
AUD-CH-229-Inp-3349,CH-229,Input Aggregation Agent,2026-03-02T13:19:00,0.86,completed,4966,False
AUD-CH-229-Pro-7283,CH-229,Profile Synthesis Agent,2026-03-02T13:19:17,0.7,escalated_to_human,3474,True
AUD-CH-229-Pre-1843,CH-229,Prediction Agent,2026-03-02T13:19:44,0.77,completed,3699,False
AUD-CH-229-Dom-4005,CH-229,Domain Analysis Agent,2026-03-02T13:20:08,0.77,completed,3988,False
AUD-CH-229-Gui-6718,CH-229,Guideline Generation Agent,2026-03-02T13:20:25,0.69,escalated_to_human,4349,True
AUD-CH-229-Goa-2712,CH-229,Goal Generation Agent,2026-03-02T13:20:32,0.69,escalated_to_human,2473,True
AUD-CH-229-Mil-9840,CH-229,Milestone Planning Agent,2026-03-02T13:21:13,0.71,escalated_to_human,1803,True
AUD-CH-229-Car-7753,CH-229,Caregiver Guidance Agent,2026-03-02T13:21:37,0.77,completed,1609,False
AUD-CH-229-Eth-4929,CH-229,Ethics and Consent Agent,2026-03-02T13:21:44,0.94,passed,1926,False
AUD-CH-229-Bia-5606,CH-229,Bias Monitoring Agent,2026-03-02T13:21:59,0.95,passed,1014,False
AUD-CH-229-Dat-9499,CH-229,Data Quality Agent,2026-03-02T13:22:14,0.92,passed,2120,False
AUD-CH-229-Con-1053,CH-229,Confidence and Abstention Agent,2026-03-02T13:22:22,0.94,passed,1865,False
AUD-CH-230-Inp-6661,CH-230,Input Aggregation Agent,2026-03-02T17:13:00,0.88,completed,3708,False
AUD-CH-230-Pro-4057,CH-230,Profile Synthesis Agent,2026-03-02T17:13:06,0.74,escalated_to_human,1982,True
AUD-CH-230-Pre-9101,CH-230,Prediction Agent,2026-03-02T17:13:35,0.84,completed,4857,False
AUD-CH-230-Dom-6763,CH-230,Domain Analysis Agent,2026-03-02T17:14:05,0.84,completed,5396,False
AUD-CH-230-Gui-1507,CH-230,Guideline Generation Agent,2026-03-02T17:14:24,0.75,completed,5041,False
AUD-CH-230-Goa-6267,CH-230,Goal Generation Agent,2026-03-02T17:14:49,0.88,completed,1085,False
AUD-CH-230-Mil-2752,CH-230,Milestone Planning Agent,2026-03-02T17:15:14,0.77,completed,4750,False
AUD-CH-230-Car-9298,CH-230,Caregiver Guidance Agent,2026-03-02T17:15:58,0.79,completed,2743,False
AUD-CH-230-Eth-8646,CH-230,Ethics and Consent Agent,2026-03-02T17:16:40,0.98,passed,2265,False
AUD-CH-230-Bia-1386,CH-230,Bias Monitoring Agent,2026-03-02T17:16:50,0.92,passed,1932,False
AUD-CH-230-Dat-7223,CH-230,Data Quality Agent,2026-03-02T17:16:53,0.97,passed,1969,False
AUD-CH-230-Con-9903,CH-230,Confidence and Abstention Agent,2026-03-02T17:16:56,0.91,passed,2454,False
AUD-CH-231-Inp-7384,CH-231,Input Aggregation Agent,2026-03-02T17:06:00,0.91,completed,3567,False
AUD-CH-231-Pro-7377,CH-231,Profile Synthesis Agent,2026-03-02T17:06:26,0.83,completed,920,False
AUD-CH-231-Pre-6235,CH-231,Prediction Agent,2026-03-02T17:07:09,0.85,completed,5807,False
AUD-CH-231-Dom-8014,CH-231,Domain Analysis Agent,2026-03-02T17:07:38,0.81,completed,3121,False
AUD-CH-231-Gui-4020,CH-231,Guideline Generation Agent,2026-03-02T17:07:56,0.78,completed,2882,False
AUD-CH-231-Goa-7998,CH-231,Goal Generation Agent,2026-03-02T17:08:18,0.89,completed,2173,False
AUD-CH-231-Mil-3729,CH-231,Milestone Planning Agent,2026-03-02T17:08:59,0.94,completed,5393,False
AUD-CH-231-Car-5043,CH-231,Caregiver Guidance Agent,2026-03-02T17:09:12,0.84,completed,4609,False
AUD-CH-231-Eth-2351,CH-231,Ethics and Consent Agent,2026-03-02T17:09:23,0.93,passed,155,False
AUD-CH-231-Bia-6457,CH-231,Bias Monitoring Agent,2026-03-02T17:09:31,0.84,flagged_for_review,249,True
AUD-CH-231-Dat-2627,CH-231,Data Quality Agent,2026-03-02T17:09:43,0.97,passed,1164,False
AUD-CH-231-Con-1623,CH-231,Confidence and Abstention Agent,2026-03-02T17:09:47,0.94,passed,1849,False
AUD-CH-232-Inp-3798,CH-232,Input Aggregation Agent,2026-03-02T03:54:00,0.84,completed,2997,False
AUD-CH-232-Pro-9249,CH-232,Profile Synthesis Agent,2026-03-02T03:54:44,0.86,completed,5759,False
AUD-CH-232-Pre-5046,CH-232,Prediction Agent,2026-03-02T03:55:10,0.75,completed,3897,False
AUD-CH-232-Dom-8596,CH-232,Domain Analysis Agent,2026-03-02T03:55:14,0.96,completed,1324,False
AUD-CH-232-Gui-4107,CH-232,Guideline Generation Agent,2026-03-02T03:55:48,0.91,completed,3692,False
AUD-CH-232-Goa-8180,CH-232,Goal Generation Agent,2026-03-02T03:56:11,0.73,escalated_to_human,3403,True
AUD-CH-232-Mil-8574,CH-232,Milestone Planning Agent,2026-03-02T03:56:47,0.91,completed,538,False
AUD-CH-232-Car-6781,CH-232,Caregiver Guidance Agent,2026-03-02T03:57:32,0.93,completed,3014,False
AUD-CH-232-Eth-2649,CH-232,Ethics and Consent Agent,2026-03-02T03:57:55,0.99,passed,661,False
AUD-CH-232-Bia-1029,CH-232,Bias Monitoring Agent,2026-03-02T03:58:07,0.94,passed,1722,False
AUD-CH-232-Dat-7265,CH-232,Data Quality Agent,2026-03-02T03:58:13,0.97,passed,1735,False
AUD-CH-232-Con-2577,CH-232,Confidence and Abstention Agent,2026-03-02T03:58:16,0.94,passed,128,False
AUD-CH-233-Inp-9159,CH-233,Input Aggregation Agent,2026-03-01T18:56:00,0.81,completed,5981,False
AUD-CH-233-Pro-3772,CH-233,Profile Synthesis Agent,2026-03-01T18:56:40,0.84,completed,4899,False
AUD-CH-233-Pre-7744,CH-233,Prediction Agent,2026-03-01T18:56:43,0.95,completed,1920,False
AUD-CH-233-Dom-9607,CH-233,Domain Analysis Agent,2026-03-01T18:57:20,0.83,completed,1719,False
AUD-CH-233-Gui-7745,CH-233,Guideline Generation Agent,2026-03-01T18:57:36,0.74,escalated_to_human,2992,True
AUD-CH-233-Goa-9471,CH-233,Goal Generation Agent,2026-03-01T18:58:10,0.78,completed,4490,False
AUD-CH-233-Mil-6502,CH-233,Milestone Planning Agent,2026-03-01T18:58:32,0.88,completed,2649,False
AUD-CH-233-Car-1438,CH-233,Caregiver Guidance Agent,2026-03-01T18:59:11,0.73,escalated_to_human,3547,True
AUD-CH-233-Eth-3690,CH-233,Ethics and Consent Agent,2026-03-01T18:59:48,0.94,passed,1468,False
AUD-CH-233-Bia-5635,CH-233,Bias Monitoring Agent,2026-03-01T18:59:50,0.98,passed,410,False
AUD-CH-233-Dat-2099,CH-233,Data Quality Agent,2026-03-01T18:59:52,0.99,passed,367,False
AUD-CH-233-Con-4341,CH-233,Confidence and Abstention Agent,2026-03-01T19:00:04,0.95,passed,1882,False
AUD-CH-234-Inp-2086,CH-234,Input Aggregation Agent,2026-03-01T13:46:00,0.8,completed,1232,False
AUD-CH-234-Pro-1912,CH-234,Profile Synthesis Agent,2026-03-01T13:46:44,0.99,completed,5517,False
AUD-CH-234-Pre-4711,CH-234,Prediction Agent,2026-03-01T13:47:28,0.7,escalated_to_human,4681,True
AUD-CH-234-Dom-7802,CH-234,Domain Analysis Agent,2026-03-01T13:47:38,0.84,completed,3421,False
AUD-CH-234-Gui-5069,CH-234,Guideline Generation Agent,2026-03-01T13:47:41,0.91,completed,3581,False
AUD-CH-234-Goa-2524,CH-234,Goal Generation Agent,2026-03-01T13:48:17,0.78,completed,2589,False
AUD-CH-234-Mil-4653,CH-234,Milestone Planning Agent,2026-03-01T13:48:31,0.83,completed,5593,False
AUD-CH-234-Car-9661,CH-234,Caregiver Guidance Agent,2026-03-01T13:48:35,0.9,completed,913,False
AUD-CH-234-Eth-8220,CH-234,Ethics and Consent Agent,2026-03-01T13:49:01,0.96,passed,192,False
AUD-CH-234-Bia-5772,CH-234,Bias Monitoring Agent,2026-03-01T13:49:10,0.94,passed,1829,False
AUD-CH-234-Dat-7384,CH-234,Data Quality Agent,2026-03-01T13:49:18,0.71,flagged_for_review,1705,True
AUD-CH-234-Con-4204,CH-234,Confidence and Abstention Agent,2026-03-01T13:49:31,0.92,passed,568,False
AUD-CH-235-Inp-7750,CH-235,Input Aggregation Agent,2026-03-01T18:55:00,0.84,completed,5519,False
AUD-CH-235-Pro-2921,CH-235,Profile Synthesis Agent,2026-03-01T18:55:12,0.7,escalated_to_human,3485,True
AUD-CH-235-Pre-7599,CH-235,Prediction Agent,2026-03-01T18:55:51,0.97,completed,2969,False
AUD-CH-235-Dom-2679,CH-235,Domain Analysis Agent,2026-03-01T18:56:36,0.76,completed,3339,False
AUD-CH-235-Gui-1917,CH-235,Guideline Generation Agent,2026-03-01T18:57:17,0.83,completed,3471,False
AUD-CH-235-Goa-1392,CH-235,Goal Generation Agent,2026-03-01T18:57:30,0.87,completed,2833,False
AUD-CH-235-Mil-5969,CH-235,Milestone Planning Agent,2026-03-01T18:57:39,0.73,escalated_to_human,2431,True
AUD-CH-235-Car-2525,CH-235,Caregiver Guidance Agent,2026-03-01T18:57:52,0.86,completed,1743,False
AUD-CH-235-Eth-1929,CH-235,Ethics and Consent Agent,2026-03-01T18:58:07,0.97,passed,1941,False
AUD-CH-235-Bia-1850,CH-235,Bias Monitoring Agent,2026-03-01T18:58:13,0.94,passed,1155,False
AUD-CH-235-Dat-5710,CH-235,Data Quality Agent,2026-03-01T18:58:17,0.96,passed,1767,False
AUD-CH-235-Con-3771,CH-235,Confidence and Abstention Agent,2026-03-01T18:58:24,0.97,passed,268,False
AUD-CH-236-Inp-7147,CH-236,Input Aggregation Agent,2026-03-01T13:16:00,0.91,completed,603,False
AUD-CH-236-Pro-4921,CH-236,Profile Synthesis Agent,2026-03-01T13:16:06,0.74,escalated_to_human,4441,True
AUD-CH-236-Pre-3026,CH-236,Prediction Agent,2026-03-01T13:16:48,0.91,completed,3103,False
AUD-CH-236-Dom-5084,CH-236,Domain Analysis Agent,2026-03-01T13:17:18,0.69,escalated_to_human,667,True
AUD-CH-236-Gui-4038,CH-236,Guideline Generation Agent,2026-03-01T13:17:24,0.77,completed,1800,False
AUD-CH-236-Goa-1043,CH-236,Goal Generation Agent,2026-03-01T13:17:43,0.72,escalated_to_human,3628,True
AUD-CH-236-Mil-8100,CH-236,Milestone Planning Agent,2026-03-01T13:17:57,0.75,completed,1459,False
AUD-CH-236-Car-2925,CH-236,Caregiver Guidance Agent,2026-03-01T13:18:22,0.86,completed,783,False
AUD-CH-236-Eth-7991,CH-236,Ethics and Consent Agent,2026-03-01T13:18:51,0.99,passed,2379,False
AUD-CH-236-Bia-3295,CH-236,Bias Monitoring Agent,2026-03-01T13:19:04,0.95,passed,1819,False
AUD-CH-236-Dat-4868,CH-236,Data Quality Agent,2026-03-01T13:19:14,0.94,passed,321,False
AUD-CH-236-Con-3550,CH-236,Confidence and Abstention Agent,2026-03-01T13:19:21,0.94,passed,702,False
AUD-CH-237-Inp-9425,CH-237,Input Aggregation Agent,2026-03-01T08:37:00,0.83,completed,2581,False
AUD-CH-237-Pro-1912,CH-237,Profile Synthesis Agent,2026-03-01T08:37:14,0.82,completed,2355,False
AUD-CH-237-Pre-1849,CH-237,Prediction Agent,2026-03-01T08:37:40,0.9,completed,5490,False
AUD-CH-237-Dom-1427,CH-237,Domain Analysis Agent,2026-03-01T08:38:05,0.94,completed,3699,False
AUD-CH-237-Gui-1744,CH-237,Guideline Generation Agent,2026-03-01T08:38:46,0.93,completed,849,False
AUD-CH-237-Goa-5175,CH-237,Goal Generation Agent,2026-03-01T08:38:51,0.94,completed,2450,False
AUD-CH-237-Mil-1871,CH-237,Milestone Planning Agent,2026-03-01T08:39:22,0.76,completed,738,False
AUD-CH-237-Car-9584,CH-237,Caregiver Guidance Agent,2026-03-01T08:39:45,0.96,completed,5622,False
AUD-CH-237-Eth-7087,CH-237,Ethics and Consent Agent,2026-03-01T08:40:03,0.98,passed,597,False
AUD-CH-237-Bia-7463,CH-237,Bias Monitoring Agent,2026-03-01T08:40:12,0.94,passed,1687,False
AUD-CH-237-Dat-1258,CH-237,Data Quality Agent,2026-03-01T08:40:20,0.96,passed,301,False
AUD-CH-237-Con-1004,CH-237,Confidence and Abstention Agent,2026-03-01T08:40:28,0.68,flagged_for_review,1345,True
AUD-CH-238-Inp-7908,CH-238,Input Aggregation Agent,2026-03-01T09:03:00,0.76,completed,869,False
AUD-CH-238-Pro-1984,CH-238,Profile Synthesis Agent,2026-03-01T09:03:33,0.95,completed,4291,False
AUD-CH-238-Pre-6438,CH-238,Prediction Agent,2026-03-01T09:03:47,0.95,completed,4265,False
AUD-CH-238-Dom-9794,CH-238,Domain Analysis Agent,2026-03-01T09:04:11,0.93,completed,2607,False
AUD-CH-238-Gui-1444,CH-238,Guideline Generation Agent,2026-03-01T09:04:51,0.92,completed,3555,False
AUD-CH-238-Goa-4019,CH-238,Goal Generation Agent,2026-03-01T09:05:08,0.92,completed,1498,False
AUD-CH-238-Mil-6777,CH-238,Milestone Planning Agent,2026-03-01T09:05:29,0.97,completed,1787,False
AUD-CH-238-Car-4689,CH-238,Caregiver Guidance Agent,2026-03-01T09:05:54,0.86,completed,5218,False
AUD-CH-238-Eth-2228,CH-238,Ethics and Consent Agent,2026-03-01T09:06:29,0.92,passed,728,False
AUD-CH-238-Bia-1030,CH-238,Bias Monitoring Agent,2026-03-01T09:06:31,0.92,passed,1741,False
AUD-CH-238-Dat-7743,CH-238,Data Quality Agent,2026-03-01T09:06:43,0.92,passed,495,False
AUD-CH-238-Con-1888,CH-238,Confidence and Abstention Agent,2026-03-01T09:06:46,0.92,passed,2414,False
AUD-CH-239-Inp-4311,CH-239,Input Aggregation Agent,2026-03-02T03:13:00,0.72,escalated_to_human,4370,True
AUD-CH-239-Pro-1869,CH-239,Profile Synthesis Agent,2026-03-02T03:13:35,0.71,escalated_to_human,5098,True
AUD-CH-239-Pre-9246,CH-239,Prediction Agent,2026-03-02T03:13:48,0.76,completed,4399,False
AUD-CH-239-Dom-5505,CH-239,Domain Analysis Agent,2026-03-02T03:14:07,0.73,escalated_to_human,1080,True
AUD-CH-239-Gui-6047,CH-239,Guideline Generation Agent,2026-03-02T03:14:28,0.74,escalated_to_human,392,True
AUD-CH-239-Goa-8785,CH-239,Goal Generation Agent,2026-03-02T03:14:31,0.72,escalated_to_human,2645,True
AUD-CH-239-Mil-3437,CH-239,Milestone Planning Agent,2026-03-02T03:14:45,0.82,completed,1098,False
AUD-CH-239-Car-2764,CH-239,Caregiver Guidance Agent,2026-03-02T03:15:24,0.93,completed,4351,False
AUD-CH-239-Eth-4705,CH-239,Ethics and Consent Agent,2026-03-02T03:15:59,0.97,passed,940,False
AUD-CH-239-Bia-7761,CH-239,Bias Monitoring Agent,2026-03-02T03:16:13,0.92,passed,2056,False
AUD-CH-239-Dat-8894,CH-239,Data Quality Agent,2026-03-02T03:16:20,0.92,passed,2434,False
AUD-CH-239-Con-8927,CH-239,Confidence and Abstention Agent,2026-03-02T03:16:34,0.96,passed,884,False
AUD-CH-240-Inp-7134,CH-240,Input Aggregation Agent,2026-03-03T07:25:00,0.91,completed,4482,False
AUD-CH-240-Pro-3915,CH-240,Profile Synthesis Agent,2026-03-03T07:25:06,0.74,escalated_to_human,697,True
AUD-CH-240-Pre-5488,CH-240,Prediction Agent,2026-03-03T07:25:51,0.85,completed,2076,False
AUD-CH-240-Dom-2275,CH-240,Domain Analysis Agent,2026-03-03T07:26:26,0.89,completed,4691,False
AUD-CH-240-Gui-7743,CH-240,Guideline Generation Agent,2026-03-03T07:26:48,0.97,completed,3936,False
AUD-CH-240-Goa-9828,CH-240,Goal Generation Agent,2026-03-03T07:27:32,0.88,completed,3225,False
AUD-CH-240-Mil-5190,CH-240,Milestone Planning Agent,2026-03-03T07:27:52,0.81,completed,449,False
AUD-CH-240-Car-8927,CH-240,Caregiver Guidance Agent,2026-03-03T07:28:05,0.93,completed,3320,False
AUD-CH-240-Eth-8602,CH-240,Ethics and Consent Agent,2026-03-03T07:28:49,0.96,passed,1730,False
AUD-CH-240-Bia-5312,CH-240,Bias Monitoring Agent,2026-03-03T07:29:01,0.93,passed,858,False
AUD-CH-240-Dat-7884,CH-240,Data Quality Agent,2026-03-03T07:29:09,0.83,flagged_for_review,296,True
AUD-CH-240-Con-3298,CH-240,Confidence and Abstention Agent,2026-03-03T07:29:15,0.99,passed,410,False
AUD-CH-241-Inp-1267,CH-241,Input Aggregation Agent,2026-03-02T20:28:00,0.78,completed,3666,False
AUD-CH-241-Pro-6142,CH-241,Profile Synthesis Agent,2026-03-02T20:28:39,0.97,completed,1789,False
AUD-CH-241-Pre-8672,CH-241,Prediction Agent,2026-03-02T20:29:05,0.98,completed,4414,False
AUD-CH-241-Dom-2857,CH-241,Domain Analysis Agent,2026-03-02T20:29:48,0.86,completed,3528,False
AUD-CH-241-Gui-4702,CH-241,Guideline Generation Agent,2026-03-02T20:30:10,0.93,completed,4606,False
AUD-CH-241-Goa-2225,CH-241,Goal Generation Agent,2026-03-02T20:30:35,0.88,completed,4396,False
AUD-CH-241-Mil-1541,CH-241,Milestone Planning Agent,2026-03-02T20:30:57,0.92,completed,3058,False
AUD-CH-241-Car-4419,CH-241,Caregiver Guidance Agent,2026-03-02T20:31:10,0.97,completed,4291,False
AUD-CH-241-Eth-3671,CH-241,Ethics and Consent Agent,2026-03-02T20:31:25,0.61,flagged_for_review,1904,True
AUD-CH-241-Bia-9409,CH-241,Bias Monitoring Agent,2026-03-02T20:31:28,0.95,passed,1130,False
AUD-CH-241-Dat-7289,CH-241,Data Quality Agent,2026-03-02T20:31:35,0.68,flagged_for_review,2067,True
AUD-CH-241-Con-3751,CH-241,Confidence and Abstention Agent,2026-03-02T20:31:44,0.99,passed,1438,False
AUD-CH-242-Inp-1379,CH-242,Input Aggregation Agent,2026-03-03T06:08:00,0.87,completed,3717,False
AUD-CH-242-Pro-5198,CH-242,Profile Synthesis Agent,2026-03-03T06:08:30,0.84,completed,678,False
AUD-CH-242-Pre-4638,CH-242,Prediction Agent,2026-03-03T06:09:14,0.81,completed,2061,False
AUD-CH-242-Dom-5435,CH-242,Domain Analysis Agent,2026-03-03T06:09:50,0.91,completed,1221,False
AUD-CH-242-Gui-8935,CH-242,Guideline Generation Agent,2026-03-03T06:10:12,0.7,escalated_to_human,4797,True
AUD-CH-242-Goa-8548,CH-242,Goal Generation Agent,2026-03-03T06:10:30,0.93,completed,5053,False
AUD-CH-242-Mil-3715,CH-242,Milestone Planning Agent,2026-03-03T06:10:47,0.95,completed,4094,False
AUD-CH-242-Car-2754,CH-242,Caregiver Guidance Agent,2026-03-03T06:11:17,0.77,completed,295,False
AUD-CH-242-Eth-9278,CH-242,Ethics and Consent Agent,2026-03-03T06:11:23,0.97,passed,1580,False
AUD-CH-242-Bia-2512,CH-242,Bias Monitoring Agent,2026-03-03T06:11:28,0.95,passed,2294,False
AUD-CH-242-Dat-7800,CH-242,Data Quality Agent,2026-03-03T06:11:34,0.97,passed,2272,False
AUD-CH-242-Con-3068,CH-242,Confidence and Abstention Agent,2026-03-03T06:11:43,0.91,passed,1119,False
AUD-CH-243-Inp-6762,CH-243,Input Aggregation Agent,2026-03-01T09:48:00,0.78,completed,1803,False
AUD-CH-243-Pro-2569,CH-243,Profile Synthesis Agent,2026-03-01T09:48:21,0.71,escalated_to_human,3520,True
AUD-CH-243-Pre-8578,CH-243,Prediction Agent,2026-03-01T09:48:34,0.7,escalated_to_human,4639,True
AUD-CH-243-Dom-4934,CH-243,Domain Analysis Agent,2026-03-01T09:48:56,0.71,escalated_to_human,1039,True
AUD-CH-243-Gui-8612,CH-243,Guideline Generation Agent,2026-03-01T09:49:29,0.78,completed,3415,False
AUD-CH-243-Goa-9836,CH-243,Goal Generation Agent,2026-03-01T09:49:52,0.92,completed,4215,False
AUD-CH-243-Mil-8658,CH-243,Milestone Planning Agent,2026-03-01T09:50:02,0.79,completed,4482,False
AUD-CH-243-Car-8556,CH-243,Caregiver Guidance Agent,2026-03-01T09:50:25,0.84,completed,4338,False
AUD-CH-243-Eth-2942,CH-243,Ethics and Consent Agent,2026-03-01T09:51:07,0.92,passed,1005,False
AUD-CH-243-Bia-6225,CH-243,Bias Monitoring Agent,2026-03-01T09:51:10,0.95,passed,1020,False
AUD-CH-243-Dat-9176,CH-243,Data Quality Agent,2026-03-01T09:51:24,0.93,passed,2104,False
AUD-CH-243-Con-4607,CH-243,Confidence and Abstention Agent,2026-03-01T09:51:29,0.94,passed,888,False
AUD-CH-244-Inp-6590,CH-244,Input Aggregation Agent,2026-03-02T04:58:00,0.96,completed,299,False
AUD-CH-244-Pro-8397,CH-244,Profile Synthesis Agent,2026-03-02T04:58:25,0.89,completed,4872,False
AUD-CH-244-Pre-1994,CH-244,Prediction Agent,2026-03-02T04:59:04,0.69,escalated_to_human,1299,True
AUD-CH-244-Dom-2753,CH-244,Domain Analysis Agent,2026-03-02T04:59:49,0.86,completed,1742,False
AUD-CH-244-Gui-6187,CH-244,Guideline Generation Agent,2026-03-02T05:00:24,0.75,completed,1432,False
AUD-CH-244-Goa-2775,CH-244,Goal Generation Agent,2026-03-02T05:00:44,0.97,completed,593,False
AUD-CH-244-Mil-2848,CH-244,Milestone Planning Agent,2026-03-02T05:01:14,0.89,completed,1681,False
AUD-CH-244-Car-5201,CH-244,Caregiver Guidance Agent,2026-03-02T05:01:27,0.83,completed,4556,False
AUD-CH-244-Eth-5016,CH-244,Ethics and Consent Agent,2026-03-02T05:01:37,0.95,passed,2055,False
AUD-CH-244-Bia-2078,CH-244,Bias Monitoring Agent,2026-03-02T05:01:51,0.95,passed,2403,False
AUD-CH-244-Dat-2234,CH-244,Data Quality Agent,2026-03-02T05:01:55,0.93,passed,1403,False
AUD-CH-244-Con-6647,CH-244,Confidence and Abstention Agent,2026-03-02T05:01:58,0.96,passed,1460,False
AUD-CH-245-Inp-6937,CH-245,Input Aggregation Agent,2026-03-02T13:18:00,0.8,completed,1181,False
AUD-CH-245-Pro-4811,CH-245,Profile Synthesis Agent,2026-03-02T13:18:44,0.76,completed,4176,False
AUD-CH-245-Pre-8104,CH-245,Prediction Agent,2026-03-02T13:18:50,0.73,escalated_to_human,5546,True
AUD-CH-245-Dom-3392,CH-245,Domain Analysis Agent,2026-03-02T13:19:01,0.96,completed,1068,False
AUD-CH-245-Gui-4786,CH-245,Guideline Generation Agent,2026-03-02T13:19:29,0.74,escalated_to_human,3563,True
AUD-CH-245-Goa-4563,CH-245,Goal Generation Agent,2026-03-02T13:19:38,0.88,completed,5046,False
AUD-CH-245-Mil-8471,CH-245,Milestone Planning Agent,2026-03-02T13:19:59,0.76,completed,1289,False
AUD-CH-245-Car-5243,CH-245,Caregiver Guidance Agent,2026-03-02T13:20:05,0.82,completed,2617,False
AUD-CH-245-Eth-2285,CH-245,Ethics and Consent Agent,2026-03-02T13:20:29,0.96,passed,2275,False
AUD-CH-245-Bia-8946,CH-245,Bias Monitoring Agent,2026-03-02T13:20:34,0.97,passed,453,False
AUD-CH-245-Dat-5351,CH-245,Data Quality Agent,2026-03-02T13:20:47,0.94,passed,2025,False
AUD-CH-245-Con-7529,CH-245,Confidence and Abstention Agent,2026-03-02T13:20:51,0.98,passed,1502,False
AUD-CH-246-Inp-3496,CH-246,Input Aggregation Agent,2026-03-01T21:35:00,0.76,completed,482,False
AUD-CH-246-Pro-1722,CH-246,Profile Synthesis Agent,2026-03-01T21:35:06,0.82,completed,1987,False
AUD-CH-246-Pre-9425,CH-246,Prediction Agent,2026-03-01T21:35:22,0.88,completed,2603,False
AUD-CH-246-Dom-2935,CH-246,Domain Analysis Agent,2026-03-01T21:35:49,0.7,escalated_to_human,3133,True
AUD-CH-246-Gui-4884,CH-246,Guideline Generation Agent,2026-03-01T21:36:09,0.84,completed,4813,False
AUD-CH-246-Goa-7453,CH-246,Goal Generation Agent,2026-03-01T21:36:21,0.91,completed,3185,False
AUD-CH-246-Mil-4036,CH-246,Milestone Planning Agent,2026-03-01T21:36:24,0.72,escalated_to_human,3841,True
AUD-CH-246-Car-2741,CH-246,Caregiver Guidance Agent,2026-03-01T21:36:36,0.8,completed,4000,False
AUD-CH-246-Eth-1795,CH-246,Ethics and Consent Agent,2026-03-01T21:37:18,0.96,passed,451,False
AUD-CH-246-Bia-5668,CH-246,Bias Monitoring Agent,2026-03-01T21:37:26,0.97,passed,915,False
AUD-CH-246-Dat-8171,CH-246,Data Quality Agent,2026-03-01T21:37:34,0.99,passed,412,False
AUD-CH-246-Con-6315,CH-246,Confidence and Abstention Agent,2026-03-01T21:37:45,0.96,passed,2195,False
AUD-CH-247-Inp-1075,CH-247,Input Aggregation Agent,2026-03-02T06:49:00,0.98,completed,464,False
